sample_id	y_true	target	modality	rank	feature	attribution	input_value	target_score
MB-6190	0	final_logit	meth	7	cg26708220	-0.010634946636855602	-2.3112874031066895	-1.9827648401260376
MB-6190	0	final_logit	meth	8	cg15318546	-0.010063345544040203	-2.3790385723114014	-1.9827648401260376
MB-6190	0	final_logit	meth	9	cg14058239	0.009944000281393528	-2.544057846069336	-1.9827648401260376
MB-6190	0	final_logit	meth	10	cg25288140	0.009834611788392067	-2.9900124073028564	-1.9827648401260376
MB-6306	1	final_logit	rna	1	TUBB2B	0.3525656461715698	-1.2405667304992676	1.6370552778244019
MB-6306	1	final_logit	rna	2	KCNK15	-0.32399997115135193	1.9777344465255737	1.6370552778244019
MB-6306	1	final_logit	rna	3	TFF1	-0.30387237668037415	-3.1438491344451904	1.6370552778244019
MB-6306	1	final_logit	rna	4	FARP1	0.27444523572921753	-2.99566912651062	1.6370552778244019
MB-6306	1	final_logit	rna	5	DCXR	0.2600228488445282	2.8592207431793213	1.6370552778244019
MB-6306	1	final_logit	rna	6	DUSP4	0.25837457180023193	-1.7772815227508545	1.6370552778244019
MB-6306	1	final_logit	rna	7	FHL2	-0.24373149871826172	1.7640856504440308	1.6370552778244019
MB-6306	1	final_logit	rna	8	PODXL	0.236977681517601	-2.418792963027954	1.6370552778244019
MB-6306	1	final_logit	rna	9	ALDH3A2	0.22376948595046997	2.054720401763916	1.6370552778244019
MB-6306	1	final_logit	rna	10	KCNK5	0.20953351259231567	-1.607521414756775	1.6370552778244019
MB-6306	1	final_logit	meth	1	cg03345116	0.20001374185085297	-2.8844118118286133	1.6370552778244019
MB-6306	1	final_logit	meth	2	cg17538572	-0.14815087616443634	-2.3391120433807373	1.6370552778244019
MB-6306	1	final_logit	meth	3	cg14042099	-0.12384987622499466	-1.9559640884399414	1.6370552778244019
MB-6306	1	final_logit	meth	4	cg26089753	0.12030066549777985	-2.3165159225463867	1.6370552778244019
MB-6306	1	final_logit	meth	5	cg25744613	-0.11523311585187912	-1.936889886856079	1.6370552778244019
MB-6306	1	final_logit	meth	6	cg20087413	0.1137537732720375	-2.538076162338257	1.6370552778244019
MB-6306	1	final_logit	meth	7	cg01207684	-0.11138815432786942	-2.9766643047332764	1.6370552778244019
MB-6306	1	final_logit	meth	8	cg15543523	0.10860130190849304	-2.507305383682251	1.6370552778244019
MB-6306	1	final_logit	meth	9	cg00651400	0.10301677137613297	-1.7999558448791504	1.6370552778244019
MB-6306	1	final_logit	meth	10	cg00773370	0.10147353261709213	-2.676765203475952	1.6370552778244019
MB-6225	0	final_logit	rna	1	ASF1B	-0.010922744870185852	-2.1566224098205566	-1.9734474420547485
MB-6225	0	final_logit	rna	2	NOP16	-0.009515915997326374	-2.786759614944458	-1.9734474420547485
MB-6225	0	final_logit	rna	3	DNMT1	0.008902437053620815	3.040044069290161	-1.9734474420547485
MB-6225	0	final_logit	rna	4	TFF1	0.008177054114639759	-2.2171497344970703	-1.9734474420547485
MB-6225	0	final_logit	rna	5	UGCG	-0.007239667698740959	-2.7995877265930176	-1.9734474420547485
MB-6225	0	final_logit	rna	6	U2AF1	-0.006194508634507656	-2.9136252403259277	-1.9734474420547485
MB-6225	0	final_logit	rna	7	TFF3	0.006084954831749201	-1.4430731534957886	-1.9734474420547485
MB-6225	0	final_logit	rna	8	PSMD8	0.005840163677930832	-1.6442865133285522	-1.9734474420547485
MB-6225	0	final_logit	rna	9	PSAT1	0.005661656614392996	1.9384058713912964	-1.9734474420547485
MB-6225	0	final_logit	rna	10	RPL34	0.005622165277600288	1.618693232536316	-1.9734474420547485
MB-6225	0	final_logit	meth	1	cg26708220	-0.013732269406318665	-2.3112874031066895	-1.9734474420547485
MB-6225	0	final_logit	meth	2	cg00773370	-0.01229354739189148	-2.676765203475952	-1.9734474420547485
MB-6225	0	final_logit	meth	3	cg06719445	-0.011905149556696415	-2.7256600856781006	-1.9734474420547485
MB-6225	0	final_logit	meth	4	cg06665913	0.011391328647732735	-3.0335254669189453	-1.9734474420547485
MB-6225	0	final_logit	meth	5	cg14058239	0.01105447206646204	-2.544057846069336	-1.9734474420547485
MB-6225	0	final_logit	meth	6	cg15318546	-0.010982816107571125	-2.3790385723114014	-1.9734474420547485
MB-6225	0	final_logit	meth	7	cg23057597	-0.01077477727085352	-2.2889835834503174	-1.9734474420547485
MB-6225	0	final_logit	meth	8	cg22731981	0.00961293000727892	-2.833601951599121	-1.9734474420547485
MB-6225	0	final_logit	meth	9	cg20402783	0.009395109489560127	-2.0603036880493164	-1.9734474420547485
MB-6225	0	final_logit	meth	10	cg17642369	0.009026048704981804	-2.204291343688965	-1.9734474420547485
MB-6253	0	final_logit	rna	1	BATF	-0.017344215884804726	-2.6102278232574463	-1.997139811515808
MB-6253	0	final_logit	rna	2	XBP1	0.011938278563320637	2.451955795288086	-1.997139811515808
MB-6253	0	final_logit	rna	3	KLF4	0.01095579657703638	1.6863311529159546	-1.997139811515808
MB-6253	0	final_logit	rna	4	TOB1	-0.010218106210231781	-2.1353774070739746	-1.997139811515808
MB-6253	0	final_logit	rna	5	CELSR1	-0.007244388572871685	-1.6361843347549438	-1.997139811515808
MB-6253	0	final_logit	rna	6	STC2	0.007206568494439125	1.3636373281478882	-1.997139811515808
MB-6253	0	final_logit	rna	7	KRT15	0.0062923189252614975	1.3397771120071411	-1.997139811515808
MB-6253	0	final_logit	rna	8	UGCG	-0.005386977456510067	-1.6871973276138306	-1.997139811515808
MB-6253	0	final_logit	rna	9	HNRNPD	-0.005330863408744335	2.0345661640167236	-1.997139811515808
MB-6253	0	final_logit	rna	10	PLAC1	-0.004502882249653339	-0.9948880672454834	-1.997139811515808
MB-6253	0	final_logit	meth	1	cg06539449	0.015529743395745754	-3.0733606815338135	-1.997139811515808
MB-6253	0	final_logit	meth	2	cg09646983	0.013959532603621483	-2.737330675125122	-1.997139811515808
MB-6253	0	final_logit	meth	3	cg26708220	-0.013662289828062057	-2.3112874031066895	-1.997139811515808
MB-6253	0	final_logit	meth	4	cg14042099	0.013339093886315823	-1.9559640884399414	-1.997139811515808
MB-6253	0	final_logit	meth	5	cg00773370	-0.01206784788519144	-2.676765203475952	-1.997139811515808
MB-6253	0	final_logit	meth	6	cg23057597	-0.011923694983124733	-2.2889835834503174	-1.997139811515808
MB-6253	0	final_logit	meth	7	cg15543523	-0.01182843279093504	-2.507305383682251	-1.997139811515808
MB-6253	0	final_logit	meth	8	cg01738022	-0.011760922148823738	-2.1831064224243164	-1.997139811515808
MB-6253	0	final_logit	meth	9	cg03345116	-0.011494613252580166	-2.8844118118286133	-1.997139811515808
MB-6253	0	final_logit	meth	10	cg20087413	-0.011321806348860264	-2.538076162338257	-1.997139811515808
MB-6017	0	final_logit	rna	1	IGSF1	0.009587091393768787	2.726713180541992	-1.9833251237869263
MB-6017	0	final_logit	rna	2	KRT15	0.005627947859466076	1.6509363651275635	-1.9833251237869263
MB-6017	0	final_logit	rna	3	RASGRP1	-0.005228602327406406	1.7938017845153809	-1.9833251237869263
MB-6017	0	final_logit	rna	4	PDZK1	-0.004757602233439684	1.753956913948059	-1.9833251237869263
MB-6017	0	final_logit	rna	5	FASN	-0.00439251447096467	-1.4560991525650024	-1.9833251237869263
MB-6017	0	final_logit	rna	6	PODXL	0.003867447143420577	1.2733802795410156	-1.9833251237869263
MB-6017	0	final_logit	rna	7	SLC24A3	-0.003625822253525257	-2.6324234008789062	-1.9833251237869263
MB-6017	0	final_logit	rna	8	PGR	0.00336602539755404	1.4133543968200684	-1.9833251237869263
MB-6017	0	final_logit	rna	9	TFF1	-0.003323106560856104	1.0659524202346802	-1.9833251237869263
MB-6017	0	final_logit	rna	10	FOXC1	0.0032150570768862963	0.8136994242668152	-1.9833251237869263
MB-6017	0	final_logit	meth	1	cg06665913	0.015475851483643055	-3.0335254669189453	-1.9833251237869263
MB-6017	0	final_logit	meth	2	cg14042099	0.012556702829897404	-1.9559640884399414	-1.9833251237869263
MB-6017	0	final_logit	meth	3	cg09646983	0.011661365628242493	-2.737330675125122	-1.9833251237869263
MB-6017	0	final_logit	meth	4	cg01207684	0.011241069994866848	-2.9766643047332764	-1.9833251237869263
MB-6017	0	final_logit	meth	5	cg00773370	-0.011153681203722954	-2.676765203475952	-1.9833251237869263
MB-6017	0	final_logit	meth	6	cg14058239	0.010794499889016151	-2.544057846069336	-1.9833251237869263
MB-6017	0	final_logit	meth	7	cg06719445	-0.010562142357230186	-2.7256600856781006	-1.9833251237869263
MB-6017	0	final_logit	meth	8	cg26708220	-0.010359683074057102	-2.3112874031066895	-1.9833251237869263
MB-6017	0	final_logit	meth	9	cg20087413	-0.010091324336826801	-2.538076162338257	-1.9833251237869263
MB-6017	0	final_logit	meth	10	cg23057597	-0.009241155348718166	-2.2889835834503174	-1.9833251237869263
MB-6163	0	final_logit	rna	1	DHRS2	-0.012956371530890465	-1.5550650358200073	-1.9880183935165405
MB-6163	0	final_logit	rna	2	DLC1	0.009650479070842266	0.7235456705093384	-1.9880183935165405
MB-6163	0	final_logit	rna	3	HR	0.009065892547369003	-1.8748013973236084	-1.9880183935165405
MB-6163	0	final_logit	rna	4	RET	-0.008997328579425812	1.5128118991851807	-1.9880183935165405
MB-6163	0	final_logit	rna	5	ASCL1	-0.007684497628360987	2.2637228965759277	-1.9880183935165405
MB-6163	0	final_logit	rna	6	RASGRP1	0.007631879765540361	-1.1226651668548584	-1.9880183935165405
MB-6163	0	final_logit	rna	7	CELSR1	-0.007344583515077829	-2.458949565887451	-1.9880183935165405
MB-6163	0	final_logit	rna	8	RPL14	-0.007202469743788242	-1.656732439994812	-1.9880183935165405
MB-6163	0	final_logit	rna	9	PLAC1	-0.006877922918647528	-0.9948880672454834	-1.9880183935165405
MB-6163	0	final_logit	rna	10	MRPL23	0.006740125361829996	-2.7109436988830566	-1.9880183935165405
MB-6163	0	final_logit	meth	1	cg09646983	0.02113417722284794	-2.737330675125122	-1.9880183935165405
MB-6163	0	final_logit	meth	2	cg06665913	0.021103613078594208	-3.0335254669189453	-1.9880183935165405
MB-6163	0	final_logit	meth	3	cg20087413	-0.020528484135866165	-2.538076162338257	-1.9880183935165405
MB-6163	0	final_logit	meth	4	cg00773370	-0.016771238297224045	-2.676765203475952	-1.9880183935165405
MB-6163	0	final_logit	meth	5	cg06719445	-0.015881046652793884	-2.7256600856781006	-1.9880183935165405
MB-6163	0	final_logit	meth	6	cg14042099	0.0155197037383914	-1.9559640884399414	-1.9880183935165405
MB-6163	0	final_logit	meth	7	cg26708220	-0.01457762811332941	-2.3112874031066895	-1.9880183935165405
MB-6163	0	final_logit	meth	8	cg14058239	0.014523872174322605	-2.544057846069336	-1.9880183935165405
MB-6163	0	final_logit	meth	9	cg01738022	-0.013856915757060051	-2.1831064224243164	-1.9880183935165405
MB-6163	0	final_logit	meth	10	cg22549041	0.012747230008244514	-2.150014877319336	-1.9880183935165405
MB-6179	0	final_logit	rna	1	EGR3	1.062476396560669	-1.5105022192001343	1.3984559774398804
MB-6179	0	final_logit	rna	2	DUSP4	0.9259864091873169	-1.7690280675888062	1.3984559774398804
MB-6179	0	final_logit	rna	3	SLC1A4	-0.9259240627288818	-2.5606777667999268	1.3984559774398804
MB-6179	0	final_logit	rna	4	BCL2	0.8023691773414612	-1.509375810623169	1.3984559774398804
MB-6179	0	final_logit	rna	5	KCNK5	-0.7527653574943542	1.5138572454452515	1.3984559774398804
MB-6179	0	final_logit	rna	6	AHNAK	0.6855806112289429	-1.8757394552230835	1.3984559774398804
MB-6179	0	final_logit	rna	7	BHLHE40	0.6446168422698975	-1.6098300218582153	1.3984559774398804
MB-6179	0	final_logit	rna	8	PDLIM3	-0.6413297653198242	0.8880663514137268	1.3984559774398804
MB-6179	0	final_logit	rna	9	RAB17	-0.635155439376831	0.7421815395355225	1.3984559774398804
MB-6179	0	final_logit	rna	10	S100A1	-0.6226610541343689	1.3244235515594482	1.3984559774398804
MB-6179	0	final_logit	meth	1	cg03345116	0.41388213634490967	-2.8844118118286133	1.3984559774398804
MB-6179	0	final_logit	meth	2	cg17538572	-0.3748333156108856	-2.3391120433807373	1.3984559774398804
MB-6179	0	final_logit	meth	3	cg14660676	0.3677103519439697	-2.292222261428833	1.3984559774398804
MB-6179	0	final_logit	meth	4	cg14042099	-0.32136502861976624	-1.9559640884399414	1.3984559774398804
MB-6179	0	final_logit	meth	5	cg00651400	0.29982075095176697	-1.7999558448791504	1.3984559774398804
MB-6179	0	final_logit	meth	6	cg24676071	0.29103660583496094	-2.428433656692505	1.3984559774398804
MB-6179	0	final_logit	meth	7	cg20087413	0.2842949330806732	-2.538076162338257	1.3984559774398804
MB-6179	0	final_logit	meth	8	cg21478921	0.27306556701660156	-3.4729573726654053	1.3984559774398804
MB-6179	0	final_logit	meth	9	cg16236270	-0.26049691438674927	-2.3164803981781006	1.3984559774398804
MB-6179	0	final_logit	meth	10	cg01207684	-0.2419140636920929	-2.9766643047332764	1.3984559774398804
MB-6001	0	final_logit	rna	1	MYC	-0.008442223072052002	2.3848915100097656	-1.970716118812561
MB-6001	0	final_logit	rna	2	TFF1	0.008130849339067936	-2.3513617515563965	-1.970716118812561
MB-6001	0	final_logit	rna	3	BCL2	-0.008084909059107304	1.9034028053283691	-1.970716118812561
MB-6001	0	final_logit	rna	4	BAG1	0.007477284409105778	-1.4857107400894165	-1.970716118812561
MB-6001	0	final_logit	rna	5	CBX3	-0.006410013884305954	5.584132194519043	-1.970716118812561
MB-6001	0	final_logit	rna	6	BHLHE40	-0.006305693183094263	1.8577866554260254	-1.970716118812561
MB-6001	0	final_logit	rna	7	ELOVL2	0.006056339479982853	-1.3584270477294922	-1.970716118812561
MB-6001	0	final_logit	rna	8	FOXC1	-0.005506245419383049	1.2280107736587524	-1.970716118812561
MB-6001	0	final_logit	rna	9	SNRPD1	-0.005461264867335558	-1.6108002662658691	-1.970716118812561
MB-6001	0	final_logit	rna	10	GLA	0.005399680230766535	1.9825189113616943	-1.970716118812561
MB-6001	0	final_logit	meth	1	cg06719445	-0.012295491062104702	-2.7256600856781006	-1.970716118812561
MB-6001	0	final_logit	meth	2	cg06665913	0.012034271843731403	-3.0335254669189453	-1.970716118812561
MB-6001	0	final_logit	meth	3	cg00773370	-0.01174635998904705	-2.676765203475952	-1.970716118812561
MB-6001	0	final_logit	meth	4	cg23057597	-0.01100872177630663	-2.2889835834503174	-1.970716118812561
MB-6001	0	final_logit	meth	5	cg02852791	-0.01082345936447382	-2.7205967903137207	-1.970716118812561
MB-6001	0	final_logit	meth	6	cg06539449	0.010244826786220074	-3.0733606815338135	-1.970716118812561
MB-6001	0	final_logit	meth	7	cg26708220	-0.010170018300414085	-2.3112874031066895	-1.970716118812561
MB-6001	0	final_logit	meth	8	cg20402783	0.009870163165032864	-2.0603036880493164	-1.970716118812561
MB-6001	0	final_logit	meth	9	cg15318546	-0.009349686093628407	-2.3790385723114014	-1.970716118812561
MB-6001	0	final_logit	meth	10	cg14042099	0.009264468215405941	-1.9559640884399414	-1.970716118812561
MB-6050	0	final_logit	rna	1	ELF1	0.023313041776418686	1.9303635358810425	-1.9688583612442017
MB-6050	0	final_logit	rna	2	FGFR3	0.01901012659072876	-1.5996900796890259	-1.9688583612442017
MB-6050	0	final_logit	rna	3	TOB1	-0.01578322798013687	-1.2784180641174316	-1.9688583612442017
MB-6050	0	final_logit	rna	4	HSPB8	-0.015574129298329353	-1.990264654159546	-1.9688583612442017
MB-6050	0	final_logit	rna	5	IGSF1	0.013950672000646591	1.7521004676818848	-1.9688583612442017
MB-6050	0	final_logit	rna	6	BLVRB	-0.008769052103161812	-1.8558212518692017	-1.9688583612442017
MB-6050	0	final_logit	rna	7	SLC27A2	-0.00817414652556181	-1.4919456243515015	-1.9688583612442017
MB-6050	0	final_logit	rna	8	SVIL	-0.00782046653330326	1.1224663257598877	-1.9688583612442017
MB-6050	0	final_logit	rna	9	KCNK15	0.007482854649424553	-1.1517565250396729	-1.9688583612442017
MB-6050	0	final_logit	rna	10	CALB2	-0.007122711278498173	1.3595200777053833	-1.9688583612442017
MB-6050	0	final_logit	meth	1	cg06665913	0.02371741645038128	-3.0335254669189453	-1.9688583612442017
MB-6050	0	final_logit	meth	2	cg06719445	-0.01799904927611351	-2.7256600856781006	-1.9688583612442017
MB-6050	0	final_logit	meth	3	cg09646983	0.01763974502682686	-2.737330675125122	-1.9688583612442017
MB-6050	0	final_logit	meth	4	cg26708220	-0.01420793030411005	-2.3112874031066895	-1.9688583612442017
MB-6050	0	final_logit	meth	5	cg14058239	0.014043884351849556	-2.544057846069336	-1.9688583612442017
MB-6050	0	final_logit	meth	6	cg17538572	-0.010851051658391953	-2.3391120433807373	-1.9688583612442017
MB-6050	0	final_logit	meth	7	cg12961607	-0.010820114985108376	-2.5851938724517822	-1.9688583612442017
MB-6050	0	final_logit	meth	8	cg05116002	-0.010132522322237492	-2.6865551471710205	-1.9688583612442017
MB-6050	0	final_logit	meth	9	cg20402783	0.009978506714105606	-2.0603036880493164	-1.9688583612442017
MB-6050	0	final_logit	meth	10	cg12903574	0.009744382463395596	-2.4397683143615723	-1.9688583612442017
MB-4564	0	final_logit	rna	1	CALCR	-0.02177417278289795	3.9483964443206787	-1.9566069841384888
MB-4564	0	final_logit	rna	2	FGFR3	-0.009905240498483181	1.4567193984985352	-1.9566069841384888
MB-4564	0	final_logit	rna	3	DHRS2	0.008037450723350048	1.8945326805114746	-1.9566069841384888
MB-4564	0	final_logit	rna	4	CYP26B1	0.007925265468657017	3.4423115253448486	-1.9566069841384888
MB-4564	0	final_logit	rna	5	SGK1	0.007325958460569382	-1.9291578531265259	-1.9566069841384888
MB-4564	0	final_logit	rna	6	SGK3	-0.007224421016871929	1.9196937084197998	-1.9566069841384888
MB-4564	0	final_logit	rna	7	FOS	-0.006943624000996351	-1.267640233039856	-1.9566069841384888
MB-4564	0	final_logit	rna	8	TCF19	-0.006658901460468769	-2.1537046432495117	-1.9566069841384888
MB-4564	0	final_logit	rna	9	HSPB8	0.0063522979617118835	1.359664797782898	-1.9566069841384888
MB-4564	0	final_logit	rna	10	MARCKS	-0.006328414659947157	-1.9222919940948486	-1.9566069841384888
MB-4564	0	final_logit	meth	1	cg06665913	0.022926146164536476	-3.0335254669189453	-1.9566069841384888
MB-4564	0	final_logit	meth	2	cg20087413	-0.018485911190509796	-2.538076162338257	-1.9566069841384888
MB-4564	0	final_logit	meth	3	cg26708220	-0.015127557329833508	-2.3112874031066895	-1.9566069841384888
MB-4564	0	final_logit	meth	4	cg09646983	0.014781118370592594	-2.737330675125122	-1.9566069841384888
MB-4564	0	final_logit	meth	5	cg22549041	0.013588469475507736	-2.150014877319336	-1.9566069841384888
MB-4564	0	final_logit	meth	6	cg06719445	-0.012100777588784695	-2.7256600856781006	-1.9566069841384888
MB-4564	0	final_logit	meth	7	cg12903574	0.010264976881444454	-2.4397683143615723	-1.9566069841384888
MB-4564	0	final_logit	meth	8	cg01856529	0.009818211197853088	-2.160060405731201	-1.9566069841384888
MB-4564	0	final_logit	meth	9	cg27449507	0.009566901251673698	-1.804111361503601	-1.9566069841384888
MB-4564	0	final_logit	meth	10	cg01738022	-0.009515653364360332	-2.1831064224243164	-1.9566069841384888
MB-4591	1	final_logit	rna	1	TUBB2B	0.8380718231201172	-2.1830296516418457	1.5478442907333374
MB-4591	1	final_logit	rna	2	PDLIM3	0.5334022045135498	-1.4432313442230225	1.5478442907333374
MB-4591	1	final_logit	rna	3	CDC14B	0.4147137701511383	-2.4743900299072266	1.5478442907333374
MB-4591	1	final_logit	rna	4	KRT15	-0.37220528721809387	1.3875583410263062	1.5478442907333374
MB-4591	1	final_logit	rna	5	WFDC2	0.3614097535610199	-1.6192705631256104	1.5478442907333374
MB-4591	1	final_logit	rna	6	RAB17	-0.3139844238758087	0.8778592944145203	1.5478442907333374
MB-4591	1	final_logit	rna	7	RAB31	0.30999353528022766	1.7043230533599854	1.5478442907333374
MB-4591	1	final_logit	rna	8	UGCG	-0.27654922008514404	2.0538547039031982	1.5478442907333374
MB-4591	1	final_logit	rna	9	S100A1	0.272070974111557	-1.7068427801132202	1.5478442907333374
MB-4591	1	final_logit	rna	10	MED13L	0.2494325488805771	2.2870962619781494	1.5478442907333374
MB-4591	1	final_logit	meth	1	cg17538572	-0.3097500801086426	-2.3391120433807373	1.5478442907333374
MB-4591	1	final_logit	meth	2	cg03345116	0.2983466386795044	-2.8844118118286133	1.5478442907333374
MB-4591	1	final_logit	meth	3	cg14042099	-0.22353282570838928	-1.9559640884399414	1.5478442907333374
MB-4591	1	final_logit	meth	4	cg14660676	0.21672281622886658	-2.292222261428833	1.5478442907333374
MB-4591	1	final_logit	meth	5	cg26089753	0.2141459435224533	-2.3165159225463867	1.5478442907333374
MB-4591	1	final_logit	meth	6	cg00651400	0.20971032977104187	-1.7999558448791504	1.5478442907333374
MB-4591	1	final_logit	meth	7	cg20087413	0.20677512884140015	-2.538076162338257	1.5478442907333374
MB-4591	1	final_logit	meth	8	cg00773370	0.19830937683582306	-2.676765203475952	1.5478442907333374
MB-4591	1	final_logit	meth	9	cg25744613	-0.19726315140724182	-1.936889886856079	1.5478442907333374
MB-4591	1	final_logit	meth	10	cg15543523	0.1717946082353592	-2.507305383682251	1.5478442907333374
MB-4557	0	final_logit	rna	1	XBP1	-0.02979888767004013	-5.248425483703613	-1.9844070672988892
MB-4557	0	final_logit	rna	2	DLC1	0.015753785148262978	2.917959451675415	-1.9844070672988892
MB-4557	0	final_logit	rna	3	FARP1	0.013010118156671524	2.0239205360412598	-1.9844070672988892
MB-4557	0	final_logit	rna	4	CALCR	0.012156645767390728	-1.6540520191192627	-1.9844070672988892
MB-4557	0	final_logit	rna	5	SLC26A2	0.01109377108514309	-3.0935001373291016	-1.9844070672988892
MB-4557	0	final_logit	rna	6	MYBBP1A	0.010766341350972652	1.243943452835083	-1.9844070672988892
MB-4557	0	final_logit	rna	7	ELF1	-0.01044483482837677	-1.4622466564178467	-1.9844070672988892
MB-4557	0	final_logit	rna	8	UBE2E1	-0.01015659049153328	-8.384941101074219	-1.9844070672988892
MB-4557	0	final_logit	rna	9	WFDC2	0.00792168639600277	0.8892239928245544	-1.9844070672988892
MB-4557	0	final_logit	rna	10	TIAM1	-0.007807821501046419	1.208348274230957	-1.9844070672988892
MB-4557	0	final_logit	meth	1	cg09646983	0.02297578938305378	-2.737330675125122	-1.9844070672988892
MB-4557	0	final_logit	meth	2	cg06665913	0.02073853276669979	-3.0335254669189453	-1.9844070672988892
MB-4557	0	final_logit	meth	3	cg06719445	-0.014829701744019985	-2.7256600856781006	-1.9844070672988892
MB-4557	0	final_logit	meth	4	cg14058239	0.014735706150531769	-2.544057846069336	-1.9844070672988892
MB-4557	0	final_logit	meth	5	cg18456459	0.011221978813409805	-2.719261884689331	-1.9844070672988892
MB-4557	0	final_logit	meth	6	cg06780216	-0.010590104386210442	-2.728501796722412	-1.9844070672988892
MB-4557	0	final_logit	meth	7	cg14042099	0.0105679826810956	-1.9559640884399414	-1.9844070672988892
MB-4557	0	final_logit	meth	8	cg26708220	-0.010541312396526337	-2.3112874031066895	-1.9844070672988892
MB-4557	0	final_logit	meth	9	cg22549041	0.010167119093239307	-2.150014877319336	-1.9844070672988892
MB-4557	0	final_logit	meth	10	cg00799539	-0.010003195144236088	-1.7016929388046265	-1.9844070672988892
MB-4598	1	final_logit	rna	1	CBX3	0.5019667148590088	5.584132194519043	-1.1561623811721802
MB-4598	1	final_logit	rna	2	HNRNPA2B1	0.26511603593826294	2.8018405437469482	-1.1561623811721802
MB-4598	1	final_logit	rna	3	MYC	0.24746398627758026	-1.606596827507019	-1.1561623811721802
MB-4598	1	final_logit	rna	4	S100A1	-0.23456107079982758	1.6877812147140503	-1.1561623811721802
MB-4598	1	final_logit	rna	5	IFRD1	-0.2261902540922165	-2.436436176300049	-1.1561623811721802
MB-4598	1	final_logit	rna	6	PDLIM3	-0.20576664805412292	1.1688603162765503	-1.1561623811721802
MB-4598	1	final_logit	rna	7	BARD1	-0.20154257118701935	1.4646333456039429	-1.1561623811721802
MB-4598	1	final_logit	rna	8	POLA2	0.2012535035610199	1.1265842914581299	-1.1561623811721802
MB-4598	1	final_logit	rna	9	EZR	0.1965426504611969	1.4858113527297974	-1.1561623811721802
MB-4598	1	final_logit	rna	10	FHL2	0.190725177526474	-1.5357586145401	-1.1561623811721802
MB-4598	1	final_logit	meth	1	cg14660676	0.23757818341255188	-2.292222261428833	-1.1561623811721802
MB-4598	1	final_logit	meth	2	cg16236270	-0.19045361876487732	-2.3164803981781006	-1.1561623811721802
MB-4598	1	final_logit	meth	3	cg19516279	-0.1867428719997406	-2.1070375442504883	-1.1561623811721802
MB-4598	1	final_logit	meth	4	cg13800209	-0.16919028759002686	-2.0000360012054443	-1.1561623811721802
MB-4598	1	final_logit	meth	5	cg04284140	0.16247466206550598	-1.9572434425354004	-1.1561623811721802
MB-4598	1	final_logit	meth	6	cg17538572	-0.15828724205493927	-2.3391120433807373	-1.1561623811721802
MB-4598	1	final_logit	meth	7	cg17642369	0.15412656962871552	-2.204291343688965	-1.1561623811721802
MB-4598	1	final_logit	meth	8	cg03345116	0.15366436541080475	-2.8844118118286133	-1.1561623811721802
MB-4598	1	final_logit	meth	9	cg01207684	-0.1471310406923294	-2.9766643047332764	-1.1561623811721802
MB-4598	1	final_logit	meth	10	cg05923595	-0.1457761526107788	-1.7707841396331787	-1.1561623811721802
MB-4578	0	final_logit	rna	1	DUSP4	0.2668001055717468	-1.7690280675888062	-1.7544347047805786
MB-4578	0	final_logit	rna	2	DLC1	-0.2105199545621872	1.7612242698669434	-1.7544347047805786
MB-4578	0	final_logit	rna	3	KRT15	0.20325186848640442	-1.6078944206237793	-1.7544347047805786
MB-4578	0	final_logit	rna	4	EGR3	0.16428831219673157	-0.9290305972099304	-1.7544347047805786
MB-4578	0	final_logit	rna	5	KCNK15	-0.1514408141374588	1.0930299758911133	-1.7544347047805786
MB-4578	0	final_logit	rna	6	RAB17	-0.14754115045070648	0.8208218216896057	-1.7544347047805786
MB-4578	0	final_logit	rna	7	FHL2	0.1279139518737793	-1.4816445112228394	-1.7544347047805786
MB-4578	0	final_logit	rna	8	CD44	0.11867596209049225	-1.5844242572784424	-1.7544347047805786
MB-4578	0	final_logit	rna	9	INPP5F	0.11599288135766983	1.824682593345642	-1.7544347047805786
MB-4578	0	final_logit	rna	10	ZBTB16	-0.10898518562316895	0.9710692167282104	-1.7544347047805786
MB-4578	0	final_logit	meth	1	cg17538572	-0.09756764769554138	-2.3391120433807373	-1.7544347047805786
MB-4578	0	final_logit	meth	2	cg06539449	-0.09272979944944382	-3.0733606815338135	-1.7544347047805786
MB-4578	0	final_logit	meth	3	cg03345116	0.08859851211309433	-2.8844118118286133	-1.7544347047805786
MB-4578	0	final_logit	meth	4	cg00773370	0.07971026003360748	-2.676765203475952	-1.7544347047805786
MB-4578	0	final_logit	meth	5	cg14042099	-0.07879304885864258	-1.9559640884399414	-1.7544347047805786
MB-4578	0	final_logit	meth	6	cg20087413	0.07847299426794052	-2.538076162338257	-1.7544347047805786
MB-4578	0	final_logit	meth	7	cg24676071	0.07230924069881439	-2.428433656692505	-1.7544347047805786
MB-4578	0	final_logit	meth	8	cg13570656	-0.058011703193187714	-2.057338237762451	-1.7544347047805786
MB-4578	0	final_logit	meth	9	cg23057597	0.05498344823718071	-2.2889835834503174	-1.7544347047805786
MB-4578	0	final_logit	meth	10	cg01207684	-0.05166982486844063	-2.9766643047332764	-1.7544347047805786
MB-4593	0	final_logit	rna	1	CELSR1	-0.028864115476608276	-2.4134721755981445	-1.9582198858261108
MB-4593	0	final_logit	rna	2	MAPT	-0.016042420640587807	1.2437427043914795	-1.9582198858261108
